ByteArray.java,first,THIS,ByteArray,0,IllegalStateException,$ == null=0.56483143568,$ != null=0.201389163733,$.size == 0=0.0150784682482,$.size++ >= $.threshold=0.00183492072392,$.ordered=0.00154533504974,$ < 0=0.000597362231929,$.drawing=0.000473183754366,$-- > 0=0.000473089894513,$ != 0=0.000381596386433,$.hasZeroValue=0.000340359576512,
ByteArray.java,shrink,THIS,ByteArray,0,DEF,$ == null=0.572462618351,$ != null=0.204110056162,$.size++ >= $.threshold=0.00221481593326,$.ordered=0.00156621343922,$.size == 0=0.00122398708481,$.drawing=0.000479576759972,$-- > 0=0.00047948161955,$.hasZeroValue=0.000344958039932,$ > 0=0.000322325271554,$ >= 0=0.000291165546514,
ByteArray.java,ensureCapacity,THIS,ByteArray,0,DEF,$ == null=0.572126090527,$ != null=0.203990072012,$.size++ >= $.threshold=0.00201524887234,$.ordered=0.00156529271044,$.size == 0=0.00146077794489,$.drawing=0.000479294831166,$-- > 0=0.000479199748952,$ > 0=0.000478856207337,$ != 0=0.000386524625355,$.hasZeroValue=0.000344755273545,
ByteArray.java,ensureCapacity,sizeNeeded,int,0,DEF,i < $=0.516772210598,$ < n=0.167858272791,$=0.027561865747,$ > 0=0.0252499785274,$ < 0=0.0133425639942,$ == 0=0.0132638048381,$ != 0=0.00773733202368,$ >= size=0.00471072597429,$ >= 0=0.00194527802523,$-- > 0=0.000722599914297,
ByteArray.java,setSize,THIS,ByteArray,0,DEF,$ == null=0.572482705116,$ != null=0.204117208719,$.size++ >= $.threshold=0.00221489369869,$.ordered=0.00156626838725,$.size == 0=0.00122403004207,$.drawing=0.000479593581986,$-- > 0=0.000479498441564,$.hasZeroValue=0.000344970147125,$ > 0=0.000322336563841,$ >= 0=0.000291175761959,
ByteArray.java,setSize,newSize,int,0,DEF,i < $=0.518001079559,$ < n=0.168257430196,$=0.0276274066418,$ == 0=0.0214604735374,$ > 0=0.0169674158096,$ < 0=0.0117539092898,$ != 0=0.00513359764591,$ >= size=0.00472192792222,$ >= 0=0.0043336818926,$-- > 0=0.000724318262655,
ByteArray.java,reverse,i,int,0,NIL-FOR,$ < n=0.772843122482,i < $=0.125870659947,$ >= 0=0.0183103699237,$=0.00828717090189,$-- > 0=0.0024458791595,$ == 0=0.0015293227043,$ < 0=0.0015001198044,$ != 0=0.00111674901564,$ > 0=0.000960020290222,$ >= size=0.000956213742029,
ByteArray.java,reverse,n,int,0,NIL-FOR,i < $=0.986359655857,$ < n=0.00511767854914,$=0.000840308668558,$ < 0=0.000232651247643,$ == 0=0.000207217351999,$ > 0=0.000141299446113,$ != 0=0.000104748985905,$ >= 0=0.0001046351681,$ >= size=9.69588654698e-05,$-- > 0=7.54608190618e-05,
ByteArray.java,shuffle,i,int,0,NIL-FOR,$ < n=0.69549125433,i < $=0.158492460847,$ >= 0=0.0416970513761,$=0.0104349507019,$-- > 0=0.00307977572083,$ < 0=0.00206002802588,$ == 0=0.00192567601334,$ != 0=0.00161333160941,$ >= size=0.00120403489564,$ > 0=0.000672247784678,
ByteArray.java,truncate,THIS,ByteArray,0,DEF,$ == null=0.571824252605,$ != null=0.203882440925,$.size == 0=0.00237397756428,$.size++ >= $.threshold=0.00221234606579,$.ordered=0.00156446686015,$.drawing=0.000479041947983,$-- > 0=0.000478946923977,$ > 0=0.000350529560819,$.hasZeroValue=0.000344573374605,$ != 0=0.000286499620415,
ByteArray.java,truncate,newSize,int,0,DEF,i < $=0.515785455704,$ < n=0.175787657499,$=0.0275092385709,$ > 0=0.0183936953545,$ == 0=0.0168603975326,$ < 0=0.0113858915865,$ != 0=0.00614887755364,$ >= size=0.00470173172653,$ >= 0=0.00244620419107,$-- > 0=0.000721220218111,
ByteArray.java,random,THIS,ByteArray,0,RET,$ == null=0.559616267681,$ != null=0.199529722333,$.size == 0=0.023328056559,$.size++ >= $.threshold=0.00183068809565,$.ordered=0.00153106683865,$ == 0=0.000916107324883,$-- > 0=0.000518669199664,$.drawing=0.000468814832857,key.equals(keyTable[$])=0.000431826541899,$.hasZeroValue=0.000337217032211,
ByteArray.java,hashCode,THIS,ByteArray,0,RET,$ == null=0.566376745701,$ != null=0.201940149069,$.size == 0=0.0126505475491,$.size++ >= $.threshold=0.00183994078543,$.ordered=0.00154956290498,$-- > 0=0.000524934963323,$.drawing=0.000474478321848,$ == 0=0.000471743172966,key.equals(keyTable[$])=0.000437043228885,$ != 0=0.000382640369935,
ByteArray.java,hashCode,i,int,0,NIL-FOR,$ < n=0.747304022312,i < $=0.133642092347,$ >= 0=0.0301320087165,$=0.00879883300513,$-- > 0=0.00259689125232,$ != 0=0.00237562251277,$ < 0=0.0016018494498,$ > 0=0.00135195686016,$ == 0=0.00122230651323,$ >= size=0.00101525173523,
ByteArray.java,hashCode,n,int,0,NIL-FOR,i < $=0.973737120628,$ < n=0.0096363062039,$=0.00158225500491,$ == 0=0.000636640412267,$ < 0=0.000438069691882,$ != 0=0.000418729585363,$ > 0=0.000377761258278,$ >= 0=0.00025139952777,$ >= size=0.000182568197488,$-- > 0=0.000142088567372,
ByteArray.java,equals,THIS,ByteArray,0,RET,$ == null=0.567465126514,$ != null=0.202328205109,$.size == 0=0.0096116932109,$.size++ >= $.threshold=0.00184347655158,$.ordered=0.00155254057609,$-- > 0=0.000525943702087,$.drawing=0.000475390115753,key.equals(keyTable[$])=0.000437883049017,$ == 0=0.000433615467045,$ != 0=0.000383375678211,
ByteArray.java,equals,object,Object,0,RET,$ == null=0.622929215431,$ != null=0.187899723649,$.size == 0=0.00107443856541,$.size++ >= $.threshold=0.00105485657696,$.ordered=0.000450963590993,$ >= 0=0.000414262583945,$ == 0=0.00032489807927,$ != 0=0.000320785824442,$ < 0=0.000158555587404,$=0.00015113299014,
ByteArray.java,equals,THIS,ByteArray,0,RET,$ == null=0.567465126514,$ != null=0.202328205109,$.size == 0=0.0096116932109,$.size++ >= $.threshold=0.00184347655158,$.ordered=0.00155254057609,$-- > 0=0.000525943702087,$.drawing=0.000475390115753,key.equals(keyTable[$])=0.000437883049017,$ == 0=0.000433615467045,$ != 0=0.000383375678211,
ByteArray.java,equals,THIS,ByteArray,0,RET,$ == null=0.567465126514,$ != null=0.202328205109,$.size == 0=0.0096116932109,$.size++ >= $.threshold=0.00184347655158,$.ordered=0.00155254057609,$-- > 0=0.000525943702087,$.drawing=0.000475390115753,key.equals(keyTable[$])=0.000437883049017,$ == 0=0.000433615467045,$ != 0=0.000383375678211,
ByteArray.java,equals,array,ByteArray,0,RET,$ == null=0.587985754013,$ != null=0.203079998493,$.size == 0=0.00512823835015,$.size++ >= $.threshold=0.00170317385346,$.ordered=0.001434380305,$-- > 0=0.000485915399622,$.drawing=0.000439209281467,key.equals(keyTable[$])=0.000404556805734,$ == 0=0.00040061402251,$ != 0=0.000354197894922,
ByteArray.java,equals,THIS,ByteArray,0,RET,$ == null=0.567465126514,$ != null=0.202328205109,$.size == 0=0.0096116932109,$.size++ >= $.threshold=0.00184347655158,$.ordered=0.00155254057609,$-- > 0=0.000525943702087,$.drawing=0.000475390115753,key.equals(keyTable[$])=0.000437883049017,$ == 0=0.000433615467045,$ != 0=0.000383375678211,
ByteArray.java,equals,array,ByteArray,0,RET,$ == null=0.587985754013,$ != null=0.203079998493,$.size == 0=0.00512823835015,$.size++ >= $.threshold=0.00170317385346,$.ordered=0.001434380305,$-- > 0=0.000485915399622,$.drawing=0.000439209281467,key.equals(keyTable[$])=0.000404556805734,$ == 0=0.00040061402251,$ != 0=0.000354197894922,
ByteArray.java,equals,n,int,0,RET,i < $=0.903640329838,$ < n=0.0351584367454,$=0.00577291846275,$ == 0=0.00430412264541,$ < 0=0.00217141956091,$ != 0=0.000911064154934,$ > 0=0.000799477274995,$ >= 0=0.000693210517056,$ >= size=0.000179507173016,$-- > 0=0.000152362612425,
ByteArray.java,equals,i,int,0,NIL-FOR,$ < n=0.782529652119,i < $=0.1147005409,$ >= 0=0.0258612949401,$=0.00755174411461,$-- > 0=0.00222882488742,$ != 0=0.00203891727142,$ > 0=0.00137817172799,$ < 0=0.00137481384445,$ == 0=0.00107315543573,$ >= size=0.000871356576681,
ByteArray.java,equals,n,int,0,NIL-FOR,i < $=0.973862051964,$ < n=0.00963754300028,$=0.00158245791681,$ < 0=0.000438125891378,$ == 0=0.000435563764768,$ != 0=0.000418783311034,$ > 0=0.000377809716156,$ >= 0=0.000251431774814,$ >= size=0.000182591626071,$-- > 0=0.000142106800922,
ByteArray.java,equals,i,int,0,RET,i < $=0.406728327274,$ < n=0.230883598328,$=0.0357918180525,$ >= 0=0.0132165532559,$ < 0=0.00651599001139,$ != 0=0.0057627861388,$ == 0=0.00556151708588,$ > 0=0.00329264602624,$-- > 0=0.00310464948416,key.equals(keyTable[$])=0.00272581819445,
ByteArray.java,equals,items1,byte[],0,RET,$=0.111421972513,$ >= 0=0.00198371405713,$ != 0=0.00150789495092,$ == 0=0.000935854564887,$.size == 0=0.000903016363736,$.size++ >= $.threshold=0.000891399860848,$ < 0=0.000759250484407,$ >= size=0.00070460716961,$.drawing=0.000680322002154,$ == EMPTY=0.000632040493656,
ByteArray.java,equals,items2,byte[],0,RET,$=0.111421972513,$ >= 0=0.00198371405713,$ != 0=0.00150789495092,$ == 0=0.000935854564887,$.size == 0=0.000903016363736,$.size++ >= $.threshold=0.000891399860848,$ < 0=0.000759250484407,$ >= size=0.00070460716961,$.drawing=0.000680322002154,$ == EMPTY=0.000632040493656,
ByteArray.java,toString,THIS,ByteArray,0,RET,$ == null=0.553228020668,$ != null=0.197252005339,$.size == 0=0.0341690480709,$.size++ >= $.threshold=0.00180978991557,$.ordered=0.00151358905714,$ == 0=0.00110177544411,$-- > 0=0.000512748374604,$.drawing=0.000463463074993,key.equals(keyTable[$])=0.000426897051511,$ < 0=0.000348100380506,
ByteArray.java,toString,THIS,ByteArray,0,NIL-FOR,$ == null=0.561948478222,$ != null=0.200361266732,$.size == 0=0.018612831831,$.size++ >= $.threshold=0.00183831749018,$-- > 0=0.00161218340509,$.ordered=0.00153744756244,$ >= size=0.000621813815087,$.drawing=0.000470768602099,$.hasZeroValue=0.000338622368872,$ < 0=0.000320160936099,
ByteArray.java,toString,i,int,0,NIL-FOR,$ < n=0.715130507946,i < $=0.162967965007,$ >= 0=0.014021711424,$=0.0107296118513,$-- > 0=0.00316674215719,$ < 0=0.00227113394067,$ == 0=0.00221691164188,$ != 0=0.00173927738797,$ >= size=0.00123803433962,$ > 0=0.000752554682549,
ByteArray.java,toString,THIS,ByteArray,0,RET,$ == null=0.553228020668,$ != null=0.197252005339,$.size == 0=0.0341690480709,$.size++ >= $.threshold=0.00180978991557,$.ordered=0.00151358905714,$ == 0=0.00110177544411,$-- > 0=0.000512748374604,$.drawing=0.000463463074993,key.equals(keyTable[$])=0.000426897051511,$ < 0=0.000348100380506,
ByteArray.java,toString,THIS,ByteArray,0,NIL-FOR,$ == null=0.561948478222,$ != null=0.200361266732,$.size == 0=0.018612831831,$.size++ >= $.threshold=0.00183831749018,$-- > 0=0.00161218340509,$.ordered=0.00153744756244,$ >= size=0.000621813815087,$.drawing=0.000470768602099,$.hasZeroValue=0.000338622368872,$ < 0=0.000320160936099,
ByteArray.java,toString,i,int,0,NIL-FOR,$ < n=0.715130507946,i < $=0.162967965007,$ >= 0=0.014021711424,$=0.0107296118513,$-- > 0=0.00316674215719,$ < 0=0.00227113394067,$ == 0=0.00221691164188,$ != 0=0.00173927738797,$ >= size=0.00123803433962,$ > 0=0.000752554682549,
CRC.java,Update,i,int,0,NIL-FOR,$ < n=0.679818332195,i < $=0.176936104894,$ >= 0=0.02223662287,$=0.0116492575034,$ != 0=0.00417997920886,$ < 0=0.00358760799281,$-- > 0=0.00343816680834,$ == 0=0.0019316279795,$ > 0=0.00170403311495,$ >= size=0.00134414748754,
CRC.java,Update,size,int,0,NIL-FOR,i < $=0.705495536327,$ < n=0.111740738153,$=0.0173283964396,$ < 0=0.00805055908859,$ == 0=0.00648469896987,$ != 0=0.00411018449813,$ >= 0=0.0024935582187,$ >= size=0.00199943385087,$ > 0=0.00193742883857,$-- > 0=0.00155611266382,
CRC.java,Update,i,int,0,NIL-FOR,$ < n=0.679818332195,i < $=0.176936104894,$ >= 0=0.02223662287,$=0.0116492575034,$ != 0=0.00417997920886,$ < 0=0.00358760799281,$-- > 0=0.00343816680834,$ == 0=0.0019316279795,$ > 0=0.00170403311495,$ >= size=0.00134414748754,
CRC.java,Update,size,int,0,NIL-FOR,i < $=0.705495536327,$ < n=0.111740738153,$=0.0173283964396,$ < 0=0.00805055908859,$ == 0=0.00648469896987,$ != 0=0.00411018449813,$ >= 0=0.0024935582187,$ >= size=0.00199943385087,$ > 0=0.00193742883857,$-- > 0=0.00155611266382,
CameraGroupStrategy.java,beforeGroup,group,int,1,DEF,i < $=0.406461775303,$ < n=0.21044190228,$=0.0348163209856,$ != 0=0.0188508331776,$ < 0=0.0152830872685,$ > 0=0.0151383113116,$ == 0=0.00652001565322,$ >= 0=0.00561781506985,$ >= size=0.0054488950409,$-- > 0=0.002947115805,
CameraGroupStrategy.java,beforeGroup,i,int,0,NIL-FOR,$ < n=0.680360496044,i < $=0.17707721889,$ >= 0=0.0222543571144,$=0.0116585483775,$ != 0=0.00418331241235,$-- > 0=0.003440908622,$ < 0=0.00257417769171,$ > 0=0.00212765159085,$ == 0=0.00175944145303,$ >= size=0.00134521943983,
CameraGroupStrategy.java,beforeGroup,n,int,0,NIL-FOR,i < $=0.983834385872,$ < n=0.00595951685682,$=0.000978536205366,$ < 0=0.00029147323221,$ == 0=0.000266247516265,$ != 0=0.000258960702922,$ > 0=0.000233624203247,$ >= 0=0.000140811418532,$ >= size=0.000112908230221,$-- > 0=8.78738355823e-05,
CameraGroupStrategy.java,beforeGroup,materialGroup,Array<Decal>,0,DEF,$ == null=0.676576197147,$ != null=0.181520819664,$.size == 0=0.000894375203643,$ > 0=0.000356345844921,$.ordered=0.000339216232533,$ != 0=0.000236865977058,$.size++ >= $.threshold=0.000217104359763,$ == 0=0.000187445766642,$ < 0=0.000142151227919,$ >= 0=0.000138501083711,
CameraGroupStrategy.java,afterGroup,group,int,0,DEF,i < $=0.400970220566,$ < n=0.207598686218,$=0.0343459285796,$ > 0=0.0268286261708,$ != 0=0.0185961443931,$ < 0=0.0161901116371,$ == 0=0.00691601680592,$ >= 0=0.00554191460833,$ >= size=0.00537527678534,$-- > 0=0.00290729827248,
CameraGroupStrategy.java,dispose,THIS,CameraGroupStrategy,0,DEF,$ == null=0.571776688099,$ != null=0.203865468502,$.size++ >= $.threshold=0.00283593987115,$.ordered=0.00156433670782,$.size == 0=0.00126431288663,$.drawing=0.000479002075735,$-- > 0=0.000478907080833,$ > 0=0.000478563742945,$ != 0=0.000386288535083,$.hasZeroValue=0.000344544678228,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,update,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,touchDown,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,touchDown,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,process,THIS,CameraInputController,0,DEF,$ == null=0.572527289391,$ != null=0.204133108258,$.size++ >= $.threshold=0.00218124897219,$.ordered=0.00156639039051,$.size == 0=0.0012241252698,$.drawing=0.0004796309222,$-- > 0=0.000479535781778,$.hasZeroValue=0.000344997009961,$ > 0=0.000332792231347,$ < 0=0.00031122067594,
CameraInputController.java,process,THIS,CameraInputController,0,DEF,$ == null=0.572527289391,$ != null=0.204133108258,$.size++ >= $.threshold=0.00218124897219,$.ordered=0.00156639039051,$.size == 0=0.0012241252698,$.drawing=0.0004796309222,$-- > 0=0.000479535781778,$.hasZeroValue=0.000344997009961,$ > 0=0.000332792231347,$ < 0=0.00031122067594,
CameraInputController.java,touchDragged,THIS,CameraInputController,0,RET,$ == null=0.561626672745,$ != null=0.200246527791,$.size == 0=0.0195064973086,$.size++ >= $.threshold=0.00183726474643,$.ordered=0.00153656711336,$ == 0=0.00111850176472,$-- > 0=0.000520532485098,$.drawing=0.000470499013318,key.equals(keyTable[$])=0.000433377863374,$ < 0=0.000353384966729,
CameraInputController.java,touchDragged,result,boolean,0,RET,$=0.468069732189,$ == 0=0.00412780605257,$ != 0=0.0015097000869,$.size == 0=0.00110145227518,$ >= 0=0.000740827294067,$ < 0=0.000583458400797,$.size++ >= $.threshold=0.000532973092049,$ >= size=0.000418363866629,$.drawing=0.000403944257414,$ == EMPTY=0.000375277071726,
CameraInputController.java,zoom,THIS,CameraInputController,0,RET,$ == null=0.561626672745,$ != null=0.200246527791,$.size == 0=0.0195064973086,$.size++ >= $.threshold=0.00183726474643,$.ordered=0.00153656711336,$ == 0=0.00111850176472,$-- > 0=0.000520532485098,$.drawing=0.000470499013318,key.equals(keyTable[$])=0.000433377863374,$ < 0=0.000353384966729,
CameraInputController.java,zoom,THIS,CameraInputController,0,DEF,$ == null=0.571833133698,$ != null=0.203885614872,$.size == 0=0.00237401435152,$.size++ >= $.threshold=0.00221238052472,$.ordered=0.00156449119095,$.drawing=0.000479049398564,$-- > 0=0.000478954374557,$ > 0=0.000350535032339,$.hasZeroValue=0.00034457872971,$ != 0=0.000286504073301,
CameraInputController.java,keyDown,THIS,CameraInputController,0,DEF,$ == null=0.572858870029,$ != null=0.204251334071,$.size++ >= $.threshold=0.00201782980002,$.ordered=0.0015672974987,$.size == 0=0.00122483423911,$ > 0=0.000614739954472,$.drawing=0.000479908718262,$-- > 0=0.000479813519632,$ != 0=0.000387019681511,$.hasZeroValue=0.000345196807757,
